timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal
1750522021.8940961,2.19441819190979,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522021.9992528,2.299574851989746,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.1035776,2.403899669647217,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.2067556,2.507077693939209,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.3120263,2.6123483180999756,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.4165688,2.716890811920166,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.5212607,2.821582794189453,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.6259463,2.9262683391571045,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.7302024,3.030524492263794,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.834299,3.1346211433410645,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522022.9377275,3.2380495071411133,-4.9864861306068295,-0.014271941482068552,0.0,10.0,0.0,0.0,0.32960657056515225,-0.3480961337089888,0.0,0.9999999998485314,1.7405093524472506e-05,0.0,0.329606570565133,-0.3480961337089892,0.0,inf
1750522023.0412831,3.3416051864624023,-4.946118048056728,-0.056492002223257204,0.0,10.0,0.0,0.0,0.49421602597789294,-0.5127727419376551,0.0,0.9999975894799696,0.0021956853714070186,0.0,0.49421602597821135,-0.5127727419376518,0.0,inf
1750522023.146444,3.4467661380767822,-4.892803672667752,-0.11187024689914142,0.0,10.0,0.0,0.0,0.5807220880036774,-0.6039054193180684,0.0,0.9999851632309645,0.005447322089002554,0.0,0.5807220880038599,-0.6039054193180683,0.0,inf
1750522023.249909,3.5502309799194336,-4.832926869189914,-0.1742318637397487,0.0,10.0,0.0,0.0,0.6199524070790811,-0.6467548738572054,0.0,0.9999566147701706,0.009314965237759352,0.0,0.6199524070789053,-0.6467548738572083,0.0,inf
1750522023.3532388,3.6535608768463135,-4.769969598001494,-0.2406174434291159,0.0,10.0,0.0,0.0,0.637131522802228,-0.677292236422312,0.0,0.9999080908808592,0.013557646956439724,0.0,0.6371315228026475,-0.6772922364223222,0.0,inf
1750522023.4582365,3.758558511734009,-4.705307477092779,-0.3095317129313175,0.0,10.0,0.0,0.0,0.6532157368445981,-0.6973777594726389,0.0,0.9998377438077792,0.018013496533700595,0.0,0.6532157368441815,-0.6973777594726505,0.0,inf
1750522023.564215,3.864537000656128,-4.639757024419959,-0.378912546767008,0.0,10.0,0.0,0.0,0.6570303866505136,-0.6914287242797472,0.0,0.9997452090301107,0.022572483721124498,0.0,0.6570303866508809,-0.6914287242797412,0.0,inf
1750522023.6694021,3.969724178314209,-4.573538901536051,-0.44794430266845214,0.0,10.0,0.0,0.0,0.6649547592477449,-0.6897192392562166,0.0,0.9996318614823355,0.02713192785927445,0.0,0.6649547592481042,-0.6897192392562035,0.0,inf
1750522023.7730896,4.073411703109741,-4.5066913312401224,-0.5181280631366844,0.0,10.0,0.0,0.0,0.6617729900196738,-0.7236034752399914,0.0,0.9994945469454034,0.03179073176891056,0.0,0.6697127912902445,-0.7060954087509952,0.0,inf
1750522023.8768568,4.177178859710693,-4.440347296411481,-0.5901207412644177,0.0,10.0,0.0,0.0,0.6734696793226086,-0.7177028686595515,0.0,0.9993300499982337,0.03659851322837503,0.0,0.6617729900195712,-0.7236034752400311,0.0,inf
1750522023.9820602,4.282382249832153,-4.373222565575953,-0.6620031396554039,0.0,10.0,0.0,0.0,0.683422480670308,-0.7100833213283197,0.0,0.9991344963320433,0.04159637291055832,0.0,0.6734696793229134,-0.7177028686595754,0.0,inf
1750522024.0853617,4.38568377494812,-4.30499975112508,-0.7331029063562066,0.0,10.0,0.0,0.0,0.6899489114646631,-0.7044245054488711,0.0,0.998917041480027,0.04652681206347572,0.0,0.683422480670437,-0.7100833213282698,0.0,inf
1750522024.1892383,4.48956036567688,-4.236083177148163,-0.8036132626916429,0.0,10.0,0.0,0.0,0.6893358930793788,-0.7020739772727831,0.0,0.9986734409659992,0.051491342079334784,0.0,0.6899489114644553,-0.7044245054488307,0.0,inf
1750522024.2926638,4.5929858684539795,-4.167143457656402,-0.8738441657006771,0.0,10.0,0.0,0.0,0.6734461845519839,-0.6876740633729714,0.0,0.9981065267536618,0.061509033903498836,0.0,0.6893358930790683,-0.7020739772727325,0.0,inf
1750522024.3973386,4.697660684585571,-4.0996881774582645,-0.9426853340558289,0.0,10.0,0.0,0.0,0.6812494846195303,-0.6881146754612315,0.0,0.997790557114416,0.06643797207398242,0.0,0.6765675045793174,-0.6878503082083043,0.0,inf
1750522024.5014904,4.801812410354614,-4.0315624481974615,-1.0115013132951889,0.0,10.0,0.0,0.0,0.6816398840319129,-0.6903705220790233,0.0,0.9974492143030035,0.07137972321549613,0.0,0.6813275645022543,-0.6885658447847387,0.0,inf
1750522024.6054163,4.905738353729248,-3.9634970598198134,-1.0806510998333465,0.0,10.0,0.0,0.0,0.6693148808388949,-0.70446231336012,0.0,0.9970718614297546,0.07647027621896142,0.0,0.67177988147753,-0.7016439551038811,0.0,inf
1750522024.7102842,5.010606288909912,-3.896494686920568,-1.1510183289637537,0.0,10.0,0.0,0.0,0.6743780819349908,-0.6988192986743863,0.0,0.9966666228128387,0.0815821240888643,0.0,0.6743780819351564,-0.6988192986743247,0.0,inf
1750522024.8131526,5.113474607467651,-3.8289572565623056,-1.220779598352138,0.0,10.0,0.0,0.0,0.6806044672318494,-0.6912780187338841,0.0,0.9962252510952877,0.08680581247895179,0.0,0.6806044672318379,-0.6912780187338097,0.0,inf
1750522024.9175284,5.21785044670105,-3.7609366719837602,-1.2901399679931822,0.0,10.0,0.0,0.0,0.6787062698682849,-0.7023526743368268,0.0,0.9957612108824323,0.0919761431130493,0.0,0.6787062698681012,-0.7023526743368258,0.0,inf
1750522025.020485,5.320806980133057,-3.693098066733832,-1.3604797397994701,0.0,10.0,0.0,0.0,0.6772507363736557,-0.7071028730915723,0.0,0.9952539048100337,0.09731220355320452,0.0,0.6772507363734803,-0.707102873091614,0.0,inf
1750522025.124165,5.424487113952637,-3.62500846925291,-1.431016922139439,0.0,10.0,0.0,0.0,0.6890095700373235,-0.7015188418272748,0.0,0.9947100196837964,0.10272281509314928,0.0,0.6890095700371468,-0.7015188418273421,0.0,inf
1750522025.2281513,5.528473377227783,-3.5562039627442883,-1.5006752967202317,0.0,10.0,0.0,0.0,0.6855649094980054,-0.683893498900818,0.0,0.9941407783854943,0.10809307448251966,0.0,0.6855649094981153,-0.683893498900856,0.0,inf
1750522025.3323917,5.632713794708252,-3.4875795760789967,-1.5688439548045476,0.0,10.0,0.0,0.0,0.6879897564794754,-0.6760116486947066,0.0,0.9935501716217692,0.11339337048678298,0.0,0.6879897564795456,-0.6760116486947965,0.0,inf
1750522025.4364574,5.736779451370239,-3.419518527244955,-1.6366960084803375,0.0,10.0,0.0,0.0,0.6690685561225928,-0.6824446950104583,0.0,0.9929328636011517,0.1186774131029851,0.0,0.6690685561228094,-0.6824446950104424,0.0,inf
