Scenario: c3
timestamp,time_elapsed,agent_pos_x,agent_pos_y,agent_pos_z,agent_vel_x,agent_vel_y,agent_vel_z,obstacle_main_x,obstacle_main_y,obstacle_main_z,obstacle_0_x,obstacle_0_y,obstacle_0_z,obstacle_1_x,obstacle_1_y,obstacle_1_z,obstacle_2_x,obstacle_2_y,obstacle_2_z,obstacle_3_x,obstacle_3_y,obstacle_3_z,obstacle_4_x,obstacle_4_y,obstacle_4_z,obstacle_5_x,obstacle_5_y,obstacle_5_z,obstacle_6_x,obstacle_6_y,obstacle_6_z,obstacle_7_x,obstacle_7_y,obstacle_7_z,obstacle_8_x,obstacle_8_y,obstacle_8_z,obstacle_9_x,obstacle_9_y,obstacle_9_z
0.1,0.0,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,19.679999999999893,0.75,9.0,-19.679999999999893,0.75,29.679999999999893,-1.0,0.75,-9.680000000000035,1.0,0.75,11.0,19.679999999999893,-0.75,9.0,-19.679999999999893,-0.75,29.679999999999893,-1.0,-0.75,-9.680000000000035,1.0,-0.75,nan,nan,nan
0.2,0.1,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,19.27999999999976,0.75,9.0,-19.27999999999976,0.75,29.27999999999976,-1.0,0.75,-9.28000000000008,1.0,0.75,11.0,19.27999999999976,-0.75,9.0,-19.27999999999976,-0.75,29.27999999999976,-1.0,-0.75,-9.28000000000008,1.0,-0.75,nan,nan,nan
0.3,0.19999999999999998,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,18.879999999999626,0.75,9.0,-18.879999999999626,0.75,28.879999999999626,-1.0,0.75,-8.880000000000123,1.0,0.75,11.0,18.879999999999626,-0.75,9.0,-18.879999999999626,-0.75,28.879999999999626,-1.0,-0.75,-8.880000000000123,1.0,-0.75,nan,nan,nan
0.4,0.30000000000000004,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,18.479999999999492,0.75,9.0,-18.479999999999492,0.75,28.479999999999492,-1.0,0.75,-8.480000000000167,1.0,0.75,11.0,18.479999999999492,-0.75,9.0,-18.479999999999492,-0.75,28.479999999999492,-1.0,-0.75,-8.480000000000167,1.0,-0.75,nan,nan,nan
0.5,0.4,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,18.07999999999936,0.75,9.0,-18.07999999999936,0.75,28.07999999999936,-1.0,0.75,-8.080000000000211,1.0,0.75,11.0,18.07999999999936,-0.75,9.0,-18.07999999999936,-0.75,28.07999999999936,-1.0,-0.75,-8.080000000000211,1.0,-0.75,nan,nan,nan
0.6,0.5,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,17.679999999999225,0.75,9.0,-17.679999999999225,0.75,27.679999999999225,-1.0,0.75,-7.6800000000002555,1.0,0.75,11.0,17.679999999999225,-0.75,9.0,-17.679999999999225,-0.75,27.679999999999225,-1.0,-0.75,-7.6800000000002555,1.0,-0.75,nan,nan,nan
0.7,0.6,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,17.27999999999909,0.75,9.0,-17.27999999999909,0.75,27.27999999999909,-1.0,0.75,-7.2800000000003,1.0,0.75,11.0,17.27999999999909,-0.75,9.0,-17.27999999999909,-0.75,27.27999999999909,-1.0,-0.75,-7.2800000000003,1.0,-0.75,nan,nan,nan
0.8,0.7000000000000001,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,16.879999999998958,0.75,9.0,-16.879999999998958,0.75,26.879999999998958,-1.0,0.75,-6.880000000000344,1.0,0.75,11.0,16.879999999998958,-0.75,9.0,-16.879999999998958,-0.75,26.879999999998958,-1.0,-0.75,-6.880000000000344,1.0,-0.75,nan,nan,nan
0.9,0.8,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,16.479999999998824,0.75,9.0,-16.479999999998824,0.75,26.479999999998824,-1.0,0.75,-6.480000000000388,1.0,0.75,11.0,16.479999999998824,-0.75,9.0,-16.479999999998824,-0.75,26.479999999998824,-1.0,-0.75,-6.480000000000388,1.0,-0.75,nan,nan,nan
1.0,0.9,11.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,11.0,16.07999999999869,0.75,9.0,-16.07999999999869,0.75,26.07999999999869,-1.0,0.75,-6.080000000000432,1.0,0.75,11.0,16.07999999999869,-0.75,9.0,-16.07999999999869,-0.75,26.07999999999869,-1.0,-0.75,-6.080000000000432,1.0,-0.75,nan,nan,nan
1.1,1.0,10.993700000000015,0.0063000000000000035,-0.0063000000000000035,-0.09999999999976694,0.10000000000000028,-0.10000000000000028,nan,nan,nan,nan,nan,nan,11.0,15.679999999998701,0.75,9.0,-15.679999999998701,0.75,25.679999999998557,-1.0,0.75,-5.680000000000476,1.0,0.75,11.0,15.679999999998701,-0.75,9.0,-15.679999999998701,-0.75,25.679999999998557,-1.0,-0.75,-5.680000000000476,1.0,-0.75,nan,nan,nan
1.2,1.0999999999999999,10.990326724712023,0.022926724711999972,-0.015373504383399694,-0.0025481659999826434,0.19745183399999883,-0.08637506446176023,nan,nan,nan,nan,nan,nan,11.0,15.279999999998745,0.75,9.0,-15.279999999998745,0.75,25.279999999998424,-1.0,0.75,-5.28000000000052,1.0,0.75,11.0,15.279999999998745,-0.75,9.0,-15.279999999998745,-0.75,25.279999999998424,-1.0,-0.75,-5.28000000000052,1.0,-0.75,nan,nan,nan
1.3,1.2,10.997071908112009,0.04967190811199984,-0.01701101082957559,0.0974518339997843,0.29745183399999814,0.013624935538240901,nan,nan,nan,nan,nan,nan,11.0,14.87999999999879,0.75,9.0,-14.87999999999879,0.75,24.87999999999829,-1.0,0.75,-4.880000000000564,1.0,0.75,11.0,14.87999999999879,-0.75,9.0,-14.87999999999879,-0.75,24.87999999999829,-1.0,-0.75,-4.880000000000564,1.0,-0.75,nan,nan,nan
1.4,1.2999999999999998,11.014168034573038,0.08676803457299977,-0.008297574214751541,0.19291862700043794,0.3929186269999995,0.10909172853824053,nan,nan,nan,nan,nan,nan,11.0,14.479999999998833,0.75,9.0,-14.479999999998833,0.75,24.479999999998157,-1.0,0.75,-4.480000000000608,1.0,0.75,11.0,14.479999999998833,-0.75,9.0,-14.479999999998833,-0.75,24.479999999998157,-1.0,-0.75,-4.480000000000608,1.0,-0.75,nan,nan,nan
1.5,1.4,11.025612446493097,0.13390734805299986,-0.0006452233114600585,0.09358380700064117,0.49225344699999063,0.0678661342277019,nan,nan,nan,nan,nan,nan,11.0,14.079999999998877,0.75,9.0,-14.079999999998877,0.75,24.079999999998023,-1.0,0.75,-4.080000000000652,1.0,0.75,11.0,14.079999999998877,-0.75,9.0,-14.079999999998877,-0.75,24.079999999998023,-1.0,-0.75,-4.080000000000652,1.0,-0.75,nan,nan,nan
1.6,1.5,11.02697082719318,0.19113269275300027,0.0025262909019011515,-0.006416192999125769,0.5922534470000073,0.022677394110089646,nan,nan,nan,nan,nan,nan,11.0,13.679999999998921,0.75,9.0,-13.679999999998921,0.75,23.67999999999789,-1.0,0.75,-3.6800000000006605,1.0,0.75,11.0,13.679999999998921,-0.75,9.0,-13.679999999998921,-0.75,23.67999999999789,-1.0,-0.75,-3.6800000000006605,1.0,-0.75,nan,nan,nan
1.7,1.5999999999999999,11.01797967438316,0.2587075709630002,0.0019089642964722946,-0.10464599900039673,0.6904832529999737,-0.011264559024472959,nan,nan,nan,nan,nan,nan,11.0,13.279999999998966,0.75,9.0,-13.279999999998966,0.75,23.279999999997756,-1.0,0.75,-3.28000000000066,1.0,0.75,11.0,13.279999999998966,-0.75,9.0,-13.279999999998966,-0.75,23.279999999997756,-1.0,-0.75,-3.28000000000066,1.0,-0.75,nan,nan,nan
1.8,1.7,10.99891507448314,0.3363558962630014,-0.0008567836205029635,-0.20464599900016367,0.7904832530000183,-0.0303260940771237,nan,nan,nan,nan,nan,nan,11.0,12.87999999999901,0.75,9.0,-12.87999999999901,0.75,22.879999999997622,-1.0,0.75,-2.88000000000066,1.0,0.75,11.0,12.87999999999901,-0.75,9.0,-12.87999999999901,-0.75,22.879999999997622,-1.0,-0.75,-2.88000000000066,1.0,-0.75,nan,nan,nan
1.9,1.7999999999999998,10.987350474583103,0.40650422156299926,0.0026317910143572507,-0.10464599900039673,0.6904832529999737,0.042945636738298765,nan,nan,nan,nan,nan,nan,11.0,12.479999999999054,0.75,9.0,-12.479999999999054,0.75,22.47999999999749,-1.0,0.75,-2.4800000000006595,1.0,0.75,11.0,12.479999999999054,-0.75,9.0,-12.479999999999054,-0.75,22.47999999999749,-1.0,-0.75,-2.4800000000006595,1.0,-0.75,nan,nan,nan
2.0,1.9,10.986085874683042,0.4752367936237256,0.005817967178500892,-0.004645999000629786,0.687051152573115,0.030897946415622303,nan,nan,nan,nan,nan,nan,11.0,12.079999999999098,0.75,9.0,-12.079999999999098,0.75,22.079999999997355,-1.0,0.75,-2.080000000000659,1.0,0.75,11.0,12.079999999999098,-0.75,9.0,-12.079999999999098,-0.75,22.079999999997355,-1.0,-0.75,-2.080000000000659,1.0,-0.75,nan,nan,nan
2.1,2.0,10.976102749463966,0.5534604342000432,0.004090274626126672,-0.10277512600076477,0.7851802795731944,-0.018766870016712237,nan,nan,nan,nan,nan,nan,11.0,11.679999999999142,0.75,9.0,-11.679999999999142,0.75,21.67999999999722,-1.0,0.75,-1.6800000000006587,1.0,0.75,11.0,11.679999999999142,-0.75,9.0,-11.679999999999142,-0.75,21.67999999999722,-1.0,-0.75,-1.6800000000006587,1.0,-0.75,nan,nan,nan
2.2,2.1,10.975816895859037,0.6245001816945753,0.008573223700504645,0.02639077350057306,0.7085808859005449,0.03952666849484053,nan,nan,nan,nan,nan,nan,11.0,11.279999999999186,0.75,9.0,-11.279999999999186,0.75,21.279999999997088,-1.0,0.75,-1.2800000000006584,1.0,0.75,11.0,11.279999999999186,-0.75,9.0,-11.279999999999186,-0.75,21.279999999997088,-1.0,-0.75,-1.2800000000006584,1.0,-0.75,nan,nan,nan
2.3,2.1999999999999997,10.985951993762047,0.6952784086046585,0.010812698617156837,0.16350893930017207,0.688974892531613,0.03841919531512114,nan,nan,nan,nan,nan,nan,11.0,10.87999999999923,0.75,9.0,-10.87999999999923,0.75,20.879999999996954,-1.0,0.75,-0.880000000000658,1.0,0.75,11.0,10.87999999999923,-0.75,9.0,-10.87999999999923,-0.75,20.879999999996954,-1.0,-0.75,-0.880000000000658,1.0,-0.75,nan,nan,nan
2.4,2.3,11.005962790562066,0.7633954793270264,0.015034763680222683,0.26310796800004255,0.691536081891786,0.00775755069078333,nan,nan,nan,nan,nan,nan,11.0,10.479999999999274,0.75,9.0,-10.479999999999274,0.75,20.47999999999682,-1.0,0.75,-0.4800000000006577,1.0,0.75,11.0,10.479999999999274,-0.75,9.0,-10.479999999999274,-0.75,20.47999999999682,-1.0,-0.75,-0.4800000000006577,1.0,-0.75,nan,nan,nan
