timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal
1750522744.2481482,2.1841742992401123,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.3547902,2.290816307067871,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.4633856,2.399411678314209,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.5729108,2.508936882019043,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.676945,2.612971067428589,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.7867584,2.7227845191955566,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522744.9002838,2.8363099098205566,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522745.0054154,2.941441535949707,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522745.114393,3.0504190921783447,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522745.2224164,3.158442497253418,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522745.3435464,3.2795724868774414,-4.975763789843168,-0.015422647598929709,0.0,10.0,0.0,0.0,0.41078322299752545,-0.2614008067615203,0.0,1.0,0.0,0.0,0.4107832229971464,-0.26140080676152067,0.0,inf
1750522745.469494,3.40552020072937,-4.919100245114078,-0.051250794467578714,0.0,10.0,0.0,0.0,0.7106226749276494,-0.4628606699325053,0.0,0.9999953905677119,0.0030362548195564396,0.0,0.6292170953093645,-0.3985049533031859,0.0,inf
1750522745.6040392,3.540065288543701,-4.846495838154923,-0.09829860431923612,0.0,10.0,0.0,0.0,0.7776722169455652,-0.49597992464584123,0.0,0.9999868738005898,0.0051236926648065085,0.0,0.7776722169454686,-0.4959799246458395,0.0,inf
1750522745.7147396,3.6507656574249268,-4.767803546513865,-0.14875074496010923,0.0,10.0,0.0,0.0,0.8007989656085672,-0.5173336290530564,0.0,0.9999682092373435,0.007973739063964102,0.0,0.8007989656082515,-0.5173336290530682,0.0,inf
1750522745.8198812,3.7559072971343994,-4.687233531005224,-0.2007823117475456,0.0,10.0,0.0,0.0,0.8124684643655345,-0.5244337214847195,0.0,0.9999387296402662,0.011069641611660193,0.0,0.8124684643657787,-0.5244337214847238,0.0,inf
1750522745.9310057,3.8670318126678467,-4.6065207536006225,-0.2542450653533539,0.0,10.0,0.0,0.0,0.801787083726005,-0.544821350631451,0.0,0.9998947429366778,0.014508723155230004,0.0,0.8017870837262464,-0.5448213506314442,0.0,inf
1750522746.055739,3.991765022277832,-4.509957683274944,-0.32120653697304036,0.0,10.0,0.0,0.0,0.7994212138236777,-0.5847955998991723,0.0,0.9997780253248769,0.021068936316053187,0.0,0.8009297321358133,-0.5803588220168022,0.0,inf
1750522746.163428,4.099454164505005,-4.446003986169057,-0.36799018496497293,0.0,10.0,0.0,0.0,0.8138655596644329,-0.5627496351747678,0.0,0.999690122169523,0.024892963597857948,0.0,0.7994212138235923,-0.5847955998991573,0.0,inf
1750522746.2769213,4.212947368621826,-4.364933186697798,-0.42427550588079027,0.0,10.0,0.0,0.0,0.798040632429002,-0.5345058375800193,0.0,0.9996019703489253,0.028211715200362017,0.0,0.7996231251522268,-0.5373302173394989,0.0,inf
1750522746.3898625,4.325888633728027,-4.268903505591419,-0.48845753825020133,0.0,10.0,0.0,0.0,0.806582736136837,-0.5358391233802614,0.0,0.9994861571587844,0.032053418662688786,0.0,0.8065827361365407,-0.5358391233802884,0.0,inf
1750522746.5120947,4.448120832443237,-4.204038703575083,-0.5306010747721855,0.0,10.0,0.0,0.0,0.815254098326393,-0.5172854477793436,0.0,0.9993872596199619,0.03500150438627977,0.0,0.8152540983266121,-0.5172854477792921,0.0,inf
1750522746.6418679,4.577893972396851,-4.122977466275042,-0.5842075263719906,0.0,10.0,0.0,0.0,0.8064961260134034,-0.5527176519655816,0.0,0.9992614861931705,0.03842502063781066,0.0,0.8064961260130232,-0.5527176519656285,0.0,inf
1750522746.748827,4.6848530769348145,-4.041322785389781,-0.6374414160237565,0.0,10.0,0.0,0.0,0.8211137862853175,-0.5298830909172179,0.0,0.9989787178785456,0.04518319627624082,0.0,0.8208542443552957,-0.5236051441828149,0.0,inf
1750522746.8576748,4.793700933456421,-3.9592147808063265,-0.690348111807927,0.0,10.0,0.0,0.0,0.8183589262900582,-0.521533887337006,0.0,0.998805376528342,0.04886532326790703,0.0,0.8211137862854656,-0.5298830909171715,0.0,inf
1750522746.9705338,4.906559944152832,-3.8609665905232804,-0.7528640723533787,0.0,10.0,0.0,0.0,0.8196411623046942,-0.51403946713538,0.0,0.9986077293476893,0.05275038281427253,0.0,0.8196411623044852,-0.5140394671353521,0.0,inf
1750522747.083437,5.019463062286377,-3.7954968967221303,-0.7936610512481092,0.0,10.0,0.0,0.0,0.8145612031439196,-0.4977305433304569,0.0,0.9984347657725848,0.05592869117585055,0.0,0.8145612031440486,-0.49773054333046574,0.0,inf
1750522747.187931,5.12395715713501,-3.7138247059807172,-0.8435539325540132,0.0,10.0,0.0,0.0,0.8253647244943187,-0.5037218919733197,0.0,0.9982153488132495,0.059716977432238506,0.0,0.8253647244944595,-0.503721891973341,0.0,inf
1750522747.2918644,5.227890491485596,-3.631052961586625,-0.8941176985135804,0.0,10.0,0.0,0.0,0.8340785002221822,-0.5108173276115562,0.0,0.9979753010613551,0.06360266088378504,0.0,0.8340785002221018,-0.5108173276116013,0.0,inf
1750522747.408318,5.344344139099121,-3.547761710288322,-0.9449211754047122,0.0,10.0,0.0,0.0,0.8300578545699859,-0.5012222976106665,0.0,0.9977193626215113,0.0674986922104821,0.0,0.830057854570132,-0.5012222976106262,0.0,inf
1750522747.5185022,5.454528331756592,-3.4482998236770026,-1.0051866982802153,0.0,10.0,0.0,0.0,0.827924679024414,-0.5029700499963448,0.0,0.9974745356701168,0.071025000455367,0.0,0.8279246790245942,-0.5029700499963319,0.0,inf
1750522747.6240578,5.560083866119385,-3.381557278668615,-1.0454502122426412,0.0,10.0,0.0,0.0,0.8373426546992353,-0.5034498641206719,0.0,0.9972004540895232,0.0747746906623414,0.0,0.8373426546990359,-0.5034498641207641,0.0,inf
1750522747.7296958,5.665721893310547,-3.2974741070034717,-1.09558612224046,0.0,10.0,0.0,0.0,0.8430624283914039,-0.5000223819197303,0.0,0.9968991256113141,0.07869010964153794,0.0,0.8430624283914945,-0.500022381919818,0.0,inf
1750522747.8391392,5.775165319442749,-3.21372435343322,-1.1454473873270665,0.0,10.0,0.0,0.0,0.8342292653932388,-0.49778471358063836,0.0,0.9965750764575043,0.08269290769902393,0.0,0.834229265393116,-0.4977847135805291,0.0,inf
1750522747.9467797,5.882805824279785,-3.130957251910577,-1.1980756438615672,0.0,10.0,0.0,0.0,0.8342687764544189,-0.5223787997196898,0.0,0.995867580523357,0.09081719034717521,0.0,0.8255999888580057,-0.5352818869548415,0.0,inf
1750522748.065185,6.001211166381836,-3.0477124188046765,-1.2505844886654771,0.0,10.0,0.0,0.0,0.8341905235284612,-0.5016179286759221,0.0,0.995494599203227,0.09481826278310719,0.0,0.8342687764542056,-0.5223787997197249,0.0,inf
1750522748.1721644,6.108190536499023,-2.9643722799500813,-1.3007965296466564,0.0,10.0,0.0,0.0,0.82429699140201,-0.5001136162334043,0.0,0.9951111599484818,0.0987612238987912,0.0,0.826275697827139,-0.5004144787219555,0.0,inf
1750522748.2929761,6.229002237319946,-2.8655928992332895,-1.3607684190707046,0.0,10.0,0.0,0.0,0.8200389210447226,-0.4988090998593906,0.0,0.9946919425743265,0.10289771318019113,0.0,0.8200389210446524,-0.498809099859443,0.0,inf
1750522748.4071038,6.343129873275757,-2.7998979601823364,-1.4006962193624615,0.0,10.0,0.0,0.0,0.8223345552292662,-0.4993859074345838,0.0,0.994343492302234,0.10621214297902688,0.0,0.8223345552291761,-0.49938590743447975,0.0,inf
1750522748.5142825,6.450308561325073,-2.7175810038894004,-1.4505732032785599,0.0,10.0,0.0,0.0,0.8241901278960437,-0.49801686682673396,0.0,0.993890892062082,0.11036709054803709,0.0,0.8241901278962516,-0.49801686682671154,0.0,inf
1750522748.626814,6.562839984893799,-2.634183670281716,-1.5001689894396741,0.0,10.0,0.0,0.0,0.8426490112556765,-0.4941319513255785,0.0,0.9934110096919693,0.11460613344311839,0.0,0.8426490112558582,-0.49413195132563814,0.0,inf
1750522748.7320516,6.668077707290649,-2.549585976832414,-1.549924806276466,0.0,10.0,0.0,0.0,0.8477688931590653,-0.49940305446754213,0.0,0.9929308484976055,0.11869427156280572,0.0,0.8477688931591842,-0.49940305446760647,0.0,inf
1750522748.838375,6.7744011878967285,-2.4658742134325315,-1.5990889266643775,0.0,10.0,0.0,0.0,0.8303078125686134,-0.48667870924056206,0.0,0.992385880943471,0.12316762279126357,0.0,0.8303078125684316,-0.4866787092405733,0.0,inf
1750522748.9455066,6.881532669067383,-2.382191111868968,-1.6490846101792205,0.0,10.0,0.0,0.0,0.8467785705025412,-0.49444048446401356,0.0,0.9912475453712264,0.13201630124919658,0.0,0.8386708934238207,-0.5037019475839788,0.0,inf
1750522749.0483055,6.9843316078186035,-2.2976510853290626,-1.698686103498661,0.0,10.0,0.0,0.0,0.8467785705025412,-0.49444048446401356,0.0,0.9906153710776459,0.13667913734252962,0.0,0.8467785705024156,-0.49444048446400934,0.0,inf
1750522749.152849,7.08887505531311,-2.2130943829756453,-1.7490032206959036,0.0,10.0,0.0,0.0,0.8520249775087663,-0.4948598645604842,0.0,0.9899533494104097,0.1413943633640021,0.0,0.8452253051585146,-0.5056336735773659,0.0,inf
1750522749.2584536,7.194479703903198,-2.127993880310038,-1.7986508142872013,0.0,10.0,0.0,0.0,0.8441338230221334,-0.4841245794274039,0.0,0.98926884189453,0.14610666807731765,0.0,0.8520249775085809,-0.4948598645604374,0.0,inf
