timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal,obstacle_main_x,obstacle_main_y,obstacle_main_z,obstacle_0_x,obstacle_0_y,obstacle_0_z,obstacle_1_x,obstacle_1_y,obstacle_1_z,obstacle_2_x,obstacle_2_y,obstacle_2_z,obstacle_3_x,obstacle_3_y,obstacle_3_z,obstacle_4_x,obstacle_4_y,obstacle_4_z,obstacle_5_x,obstacle_5_y,obstacle_5_z,obstacle_6_x,obstacle_6_y,obstacle_6_z,obstacle_7_x,obstacle_7_y,obstacle_7_z,obstacle_8_x,obstacle_8_y,obstacle_8_z,obstacle_9_x,obstacle_9_y,obstacle_9_z
1750611348.384516,2.112628936767578,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611348.4881911,2.216304063796997,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611348.5930343,2.3211472034454346,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611348.6969347,2.4250476360321045,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611348.8011339,2.5292468070983887,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611348.9055214,2.633634328842163,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611349.0080252,2.736138105392456,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611349.1119242,2.8400371074676514,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611349.2186244,2.946737289428711,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1750611349.3206003,3.048713207244873,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-5.0,0.5,5.0,-3.3,0.5,5.0,-1.6,0.5,5.0,0.0,0.5,5.0,1.6,0.5,5.0,3.3,0.5,5.0,5.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
