timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal
1750522511.562217,1.5045535564422607,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522511.681441,1.6237776279449463,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522511.7901688,1.7325053215026855,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522511.89717,1.8395066261291504,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.0134473,1.9557838439941406,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.12159,2.0639264583587646,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.2336793,2.176015853881836,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.338869,2.281205654144287,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.4609325,2.403269052505493,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.5776548,2.519991397857666,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.6914926,2.633829116821289,-5.0,0.0,0.0,10.0,0.0,0.0,0.3756963554230794,0.3255469203142215,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf
1750522512.8264418,2.7687783241271973,-4.959899284569197,0.021877313589371162,0.0,10.0,0.0,0.0,0.5586048031612185,-0.15948996374119423,0.0,0.9999989240693773,-0.0014669219774235296,0.0,0.5586048031611668,-0.15948996374119326,0.0,inf
1750522512.9387646,2.881101131439209,-4.900397437842884,-0.0023902373734320448,0.0,10.0,0.0,0.0,0.6626438434527351,-0.39716295198930274,0.0,0.9999996412933309,-0.0008470024850510223,0.0,0.6626438434524928,-0.39716295198930274,0.0,inf
1750522513.0494363,2.9917728900909424,-4.832756887405665,-0.013795538658398599,0.0,10.0,0.0,0.0,0.689108575990008,0.14727923866384518,0.0,0.9999992073614281,0.0012590776447641593,0.0,0.6891085759903604,0.14727923866384576,0.0,inf
1750522513.166392,3.1087286472320557,-4.7620288564221465,-0.023081036148363647,0.0,10.0,0.0,0.0,0.7188983036046461,-0.2463834065222128,0.0,0.999999833151547,0.0005776650223840293,0.0,0.7188983036048313,-0.24638340652221452,0.0,inf
1750522513.2800243,3.222360849380493,-4.689539238215607,-0.015081708508400456,0.0,10.0,0.0,0.0,0.7362339257741444,-0.2303332281086491,0.0,0.999998228363234,0.0018823576687697588,0.0,0.7268954748855805,0.18878550404024735,0.0,inf
1750522513.4048288,3.34716534614563,-4.616011223769123,-0.034107243238882305,0.0,10.0,0.0,0.0,0.7395705817280998,-0.4346605691893895,0.0,0.9999976267649345,0.0021786382211296472,0.0,0.7379022537508106,-0.33249689864901744,0.0,inf
1750522513.537175,3.4795114994049072,-4.541984328229146,-0.08112065501397352,0.0,10.0,0.0,0.0,0.741510508593848,-0.5331982040825117,0.0,0.999990874115034,0.0042721992756140255,0.0,0.7415105085941676,-0.5331982040825133,0.0,inf
1750522513.6617427,3.604079246520996,-4.453009123413633,-0.1035439208064778,0.0,10.0,0.0,0.0,0.7414239912255569,0.06052349159458609,0.0,0.9999743353423273,0.0071644020455837445,0.0,0.741423991225787,0.06052349159459125,0.0,inf
1750522513.8344038,3.776740312576294,-4.393677852366528,-0.07741951521498358,0.0,10.0,0.0,0.0,0.7266585223946596,0.5033973920685608,0.0,0.9999846539615992,0.005540021777991783,0.0,0.7347426344503916,0.4286385707666304,0.0,inf
