timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal,obstacle_main_x,obstacle_main_y,obstacle_0_x,obstacle_0_y,obstacle_1_x,obstacle_1_y,obstacle_2_x,obstacle_2_y,obstacle_3_x,obstacle_3_y,obstacle_4_x,obstacle_4_y,obstacle_5_x,obstacle_5_y,obstacle_6_x,obstacle_6_y,obstacle_7_x,obstacle_7_y,obstacle_8_x,obstacle_8_y,obstacle_9_x,obstacle_9_y
1750608928.1539276,2.0692501068115234,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.920000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.258004,2.1733264923095703,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.8200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.3635492,2.278871774673462,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.700000000000166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.4633803,2.3787028789520264,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.62000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.5668626,2.482185125350952,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.520000000000266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.6750357,2.590358257293701,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.400000000000333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.7732635,2.6885859966278076,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.320000000000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.876169,2.7914915084838867,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.220000000000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608928.9794176,2.894740104675293,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.120000000000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.081796,2.9971184730529785,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.020000000000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.1848168,3.1001393795013428,-4.996144733103634,0.00043544173398026373,0.0009509501605478127,10.0,0.0,0.0,0.48190836204536447,0.05443021674753297,0.11886877006847658,1.0,0.0,0.0,0.3855266896366061,0.04354417339802637,0.09509501605478128,inf,0.0,0.0,0.0,0.0,5.0,9.920000000000599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.2874155,3.202738046646118,-4.9451270688045845,0.005142564170327415,0.013619164723352447,10.0,0.0,0.0,0.7174773699189354,-0.006894719786313508,0.18398023306489045,0.9999995455073754,-0.00034170772703452103,-0.0008900679031301793,0.7174773699185621,-0.006894719786313362,0.18398023306489056,inf,0.0,0.0,0.0,0.0,5.0,9.820000000000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.3910546,3.3063771724700928,-4.8720094503226825,0.004203879992869476,0.02910271742748095,10.0,0.0,0.0,0.8316341607561014,-0.02766240302186337,-0.05889231713182273,0.999998069613628,-0.0002891009603270912,-0.0019434993316923073,0.8316341607557121,-0.027662403021863624,-0.05889231713182218,inf,0.0,0.0,0.0,0.0,5.0,9.72000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.4937663,3.4090888500213623,-4.78780604932199,0.0011301999766327277,0.021292784761105906,10.0,0.0,0.0,0.8894111010403328,-0.04474238713577563,-0.16559792564253448,0.9999988353116191,-9.966108922890551e-05,-0.001522971789818884,0.8894111010402383,-0.044742387135775656,-0.1655979256425348,inf,0.0,0.0,0.0,0.0,5.0,9.620000000000765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.595514,3.510836601257324,-4.698170371909534,-0.003505349089782318,0.008836124368239617,10.0,0.0,0.0,0.9241394664619128,-0.05280790477764957,0.03955868292682507,0.9999998148316217,0.00020243327228221483,-0.0005738967610353922,0.9241394664618596,-0.0528079047776497,0.03955868292682476,inf,0.0,0.0,0.0,0.0,5.0,9.52000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.69909,3.614412546157837,-4.605573773688345,-0.008855665195163674,0.015313001513975123,10.0,0.0,0.0,0.933272045212163,-0.05628418615846832,0.1656091255794764,0.9999994403091963,0.000555762036516001,-0.0009002832069907688,0.9332720452119858,-0.05628418615846904,0.16560912557947624,inf,0.0,0.0,0.0,0.0,5.0,9.420000000000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.8009057,3.7162282466888428,-4.51208233757993,-0.009649733035528954,0.030237174903157714,10.0,0.0,0.0,0.9395886447204189,0.12965238212928584,0.10265761908850812,0.9999977371107672,0.0008070524676819573,-0.0019683596366749413,0.9395886447203239,0.1296523821292857,0.10265761908850868,inf,0.0,0.0,0.0,0.0,5.0,9.320000000000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608929.9065826,3.8219051361083984,-4.399319467907443,0.006833323538026604,0.04630127585677537,10.0,0.0,0.0,0.939843484429276,0.14891843875514535,0.18068234123427293,0.9999962650196926,-8.135890209274064e-05,-0.002731909111546445,0.9398434844296588,0.14891843875514557,0.1806823412342715,inf,0.0,0.0,0.0,0.0,5.0,9.200000000000998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.0070274,3.9223499298095703,-4.323892472782848,0.01702991198813489,0.06230429048345839,10.0,0.0,0.0,0.9475698189530993,0.09353499842278015,0.23063160987753623,0.999991420095535,-0.0010485811324442258,-0.004007519547535956,0.9475698189529425,0.09353499842278123,0.23063160987753933,inf,0.0,0.0,0.0,0.0,5.0,9.120000000001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.109979,4.025301456451416,-4.229135490887554,0.026383411830413015,0.08536745147121164,10.0,0.0,0.0,0.9475698189530993,0.09353499842278015,0.23063160987753623,0.9999828775505513,-0.001693682753136282,-0.005601432357076636,0.9475698189529425,0.09353499842278123,0.23063160987753234,inf,0.0,0.0,0.0,0.0,5.0,9.020000000001097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.2122958,4.127618312835693,-4.134134973191088,0.035690511490117635,0.10860733734276622,10.0,0.0,0.0,0.9541518676335035,0.09228093943430529,0.23540795808837667,0.9999712287036273,-0.0023419507402637845,-0.007215055903326796,0.9541518676332572,0.09228093943430826,0.2354079580883795,inf,0.0,0.0,0.0,0.0,5.0,8.920000000001153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.3144698,4.229792356491089,-4.038719786427762,0.04491860543354846,0.13214813315160415,10.0,0.0,0.0,0.9541518676335035,0.09228093943430529,0.23540795808837667,0.9999558061252982,-0.0030029446616879367,-0.008908878698455783,0.9541518676332572,0.09228093943430826,0.2354079580883795,inf,0.0,0.0,0.0,0.0,5.0,8.820000000001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.4175074,4.33282995223999,-3.9433201370341475,0.05231630521724871,0.14542413548511682,10.0,0.0,0.0,0.9537634333900533,0.04652108544104243,-0.021211878794742428,0.9999387302553285,-0.0036386248923338106,-0.010454479626175048,0.9537634333902645,0.046521085441043886,-0.021211878794752392,inf,0.0,0.0,0.0,0.0,5.0,8.720000000001264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.520304,4.43562650680542,-3.8479682285873635,0.05468762303454992,0.149758098541759,10.0,0.0,0.0,0.9531951800821148,-0.006520559368329591,0.1289079104172836,0.9999373349118704,-0.00395564772417396,-0.010472779021265638,0.9531951800823002,-0.006520559368332346,0.12890791041728078,inf,0.0,0.0,0.0,0.0,5.0,8.620000000001319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.623494,4.538816452026367,-3.7523389887098584,0.05506964481429272,0.16534492700544945,10.0,0.0,0.0,0.9597850070883676,0.015481094175839212,0.18627040875690276,0.999926161466139,-0.0039522344873349395,-0.011491364503403772,0.9597850070881542,0.015481094175838483,0.1862704087569056,inf,0.0,0.0,0.0,0.0,5.0,8.520000000001374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.7255876,4.6409101486206055,-3.6568421786792595,0.053037777197599785,0.17286390508049712,10.0,0.0,0.0,0.9499545850836942,-0.05757966162572627,-0.04042475043987456,0.9999106852655852,-0.004040647385154481,-0.012739492156939253,0.9499545850837343,-0.05757966162572847,-0.040424750439888024,inf,0.0,0.0,0.0,0.0,5.0,8.42000000000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.8284132,4.7437357902526855,-3.5617648755848035,0.04831428513979675,0.17688383862524074,10.0,0.0,0.0,0.951528519431568,-0.03768592884169048,0.11462156857418633,0.9999131443258689,-0.0036692892690455507,-0.012658598682878351,0.9515285194314771,-0.03768592884169364,0.11462156857419692,inf,0.0,0.0,0.0,0.0,5.0,8.320000000001485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608930.9300537,4.845376253128052,-3.4665916573240714,0.04673678885966195,0.17725405217031817,10.0,0.0,0.0,0.9519056734608708,0.0028899341959810546,-0.09078478906177298,0.9999042800524429,-0.0034536730808393864,-0.01339786830270216,0.9519056734608178,0.0028899341959834346,-0.09078478906177079,inf,0.0,0.0,0.0,0.0,5.0,8.22000000000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.03416,4.949482440948486,-3.35279849511253,0.05175439228426148,0.15840077003202022,10.0,0.0,0.0,0.9461751655165647,0.06434797789442255,-0.19550988709973288,0.9999121728074158,-0.003542355046732444,-0.012770998092375075,0.9461751655166495,0.06434797789442448,-0.19550988709973738,inf,0.0,0.0,0.0,0.0,5.0,8.120000000001596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.1358848,5.0512073040008545,-3.2766324774134588,0.05254163218669372,0.15608181278500918,10.0,0.0,0.0,0.9541752410714169,-0.009560468361878509,0.030283904781076815,0.9999246941601575,-0.0039759305144093544,-0.01161025345374173,0.9541752410715532,-0.009560468361875796,0.030283904781075455,inf,0.0,0.0,0.0,0.0,5.0,8.020000000001652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.2385416,5.153864145278931,-3.1816195577447393,0.05492053590553447,0.14919666493180653,10.0,0.0,0.0,0.9476493630322032,0.04422905671922747,-0.12961187475618907,0.9999226479683768,-0.003976794117052876,-0.011784871168581807,0.9476493630322658,0.044229056719226334,-0.12961187475618585,inf,0.0,0.0,0.0,0.0,5.0,7.920000000001636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.3407907,5.256113290786743,-3.087377534359798,0.05822098446481597,0.1289388131538768,10.0,0.0,0.0,0.9394788486838888,0.026690664334205097,-0.24362225447980415,0.9999321812614071,-0.004321461800102446,-0.010814705068316988,0.9394788486840611,0.026690664334208525,-0.2436222544797973,inf,0.0,0.0,0.0,0.0,5.0,7.820000000001603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.443878,5.359200477600098,-2.9934691583257194,0.06025338662811463,0.12176991133723994,10.0,0.0,0.0,0.9388891645894484,0.017188212541336994,0.012994516137255649,0.9999466585098727,-0.004542849780909594,-0.00927591778789746,0.938889164589618,0.01718821254134001,0.012994516137260215,inf,0.0,0.0,0.0,0.0,5.0,7.720000000001569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.5462275,5.461549997329712,-2.8991359239544363,0.05757657238473793,0.13158049503074332,10.0,0.0,0.0,0.9453285546231456,-0.04651664974142435,0.13634425642388553,0.9999436982187129,-0.0046559688256777275,-0.009535321021233683,0.9453285546232593,-0.04651664974142378,0.13634425642389258,inf,0.0,0.0,0.0,0.0,5.0,7.620000000001536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.649842,5.565164566040039,-2.804692333124143,0.050443749598275314,0.15135884502042446,10.0,0.0,0.0,0.94405334559423,-0.08196176134600107,0.2241146042423503,0.9999335276882738,-0.0043135563211657,-0.010692681457342451,0.9440533455942202,-0.0819617613459986,0.22411460424234803,inf,0.0,0.0,0.0,0.0,5.0,7.520000000001502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.7517204,5.667042970657349,-2.7103912189135566,0.043624848465647834,0.15363816454173612,10.0,0.0,0.0,0.9426449625018326,-0.06334993699502037,-0.04794135390526841,0.9999180923056925,-0.003741392274706947,-0.012239716646692567,0.9426449625018485,-0.06334993699502052,-0.047941353905261996,inf,0.0,0.0,0.0,0.0,5.0,7.420000000001469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.8547394,5.77006196975708,-2.6167097914834883,0.037092554769265,0.13674526691305616,10.0,0.0,0.0,0.939097077430569,-0.060221423110598735,0.035877976414256274,0.9999242988063716,-0.003273362950273238,-0.011860933841053434,0.9349730043424209,-0.06594598958555715,-0.20713559388096936,inf,0.0,0.0,0.0,0.0,5.0,7.320000000001436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608931.9584093,5.873731851577759,-2.522882565202177,0.03095592112870577,0.13547279314857635,10.0,0.0,0.0,0.9392096368733757,-0.03323406629485571,0.17939325216932264,0.9999403241816682,-0.002793739397121169,-0.010561396481571422,0.9390970774307839,-0.06022142311059958,0.03587797641424473,inf,0.0,0.0,0.0,0.0,5.0,7.220000000001402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608932.060636,5.975958585739136,-2.428963627584801,0.027146742076536893,0.15082884340191643,10.0,0.0,0.0,0.9443906805646731,-0.059023236556529746,0.2348059291248193,0.999936756977652,-0.002370454012692328,-0.010993770635665907,0.9392096368734393,-0.03323406629485506,0.17939325216931312,inf,0.0,0.0,0.0,0.0,5.0,7.120000000001369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608932.1631496,6.078472137451172,-2.3346022751836877,0.021631255974809048,0.17347824616006494,10.0,0.0,0.0,0.9358594216624089,0.017595678685943257,0.25069062714833684,0.99991911056578,-0.0021049587269994247,-0.01254358298480824,0.9443906805648439,-0.059023236556529635,0.23480592912480952,inf,0.0,0.0,0.0,0.0,5.0,7.020000000001335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608932.2659838,6.1813063621521,-2.240905426651715,0.0223947779452512,0.19834080780059227,10.0,0.0,0.0,0.9324318682525286,0.11502232335219832,-0.022475619231790422,0.999893157538322,-0.001707019281459444,-0.01451756154514636,0.9358594216624105,0.017595678685942973,0.2506906271483311,inf,0.0,0.0,0.0,0.0,5.0,6.920000000001302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750608932.371293,6.286615610122681,-2.1288762074374836,0.03310467094540849,0.2005625774407271,10.0,0.0,0.0,0.9393065009082597,-0.026212300344064972,0.12333647971148687,0.9998636094853642,-0.0019349684663236171,-0.016401778072309282,0.9393065009084545,-0.02621230034406674,0.12333647971149442,inf,0.0,0.0,0.0,0.0,5.0,6.800000000001262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
