timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal,obstacle_main_x,obstacle_main_y,obstacle_0_x,obstacle_0_y,obstacle_1_x,obstacle_1_y,obstacle_2_x,obstacle_2_y,obstacle_3_x,obstacle_3_y,obstacle_4_x,obstacle_4_y,obstacle_5_x,obstacle_5_y,obstacle_6_x,obstacle_6_y,obstacle_7_x,obstacle_7_y,obstacle_8_x,obstacle_8_y,obstacle_9_x,obstacle_9_y
1750527878.0990503,2.1663074493408203,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.920000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.2066448,2.27390193939209,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.8200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.3114936,2.378750801086426,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.720000000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.4202452,2.487502336502075,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.62000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.527645,2.594902276992798,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.500000000000277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.6290877,2.6963448524475098,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.420000000000321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.7345672,2.8018243312835693,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.320000000000377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.840127,2.907384157180786,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.220000000000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527878.9441488,3.0114059448242188,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.120000000000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.0513515,3.1186087131500244,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,10.020000000000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.1611612,3.2284183502197266,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.90000000000061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.2673004,3.33455753326416,-4.968108541386485,-0.014363461252906598,0.0,10.0,0.0,0.0,0.6717946706296911,-0.3090534694493168,0.0,0.9999999971415748,7.560985537064775e-05,0.0,0.4429369251877091,-0.19949251740148008,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.820000000000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.3723314,3.4395885467529297,-4.90550622923238,-0.04307758915688153,0.0,10.0,0.0,0.0,0.7725776466424445,-0.3762516101147755,0.0,0.9999992629179931,0.0012141513374935191,0.0,0.6717946706293887,-0.30905346944931633,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.72000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.4831655,3.5504226684570312,-4.8140648975745535,-0.08713475500381254,0.0,10.0,0.0,0.0,0.8408411002675533,-0.39081900575683615,0.0,0.9999947209072602,0.003249331871462179,0.0,0.8271884095426785,-0.3879055266284264,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.620000000000765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.6001716,3.667428731918335,-4.729662004639611,-0.1266643523458362,0.0,10.0,0.0,0.0,0.856780245676017,-0.4132038440738218,0.0,0.9999843653280998,0.005591877981276015,0.0,0.8567802456758145,-0.4132038440738201,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.500000000000831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.7142549,3.7815120220184326,-4.660729403219475,-0.1595893682361752,0.0,10.0,0.0,0.0,0.8773161281009165,-0.4062937579913985,0.0,0.999947753242711,0.010222073412688527,0.0,0.8773161281006026,-0.4062937579913939,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.420000000000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.8266501,3.893907308578491,-4.572563494938073,-0.20035878115544906,0.0,10.0,0.0,0.0,0.8897245701389689,-0.41029481856666694,0.0,0.9999182759900241,0.012784417903757709,0.0,0.8897245701389167,-0.4102948185666645,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.320000000000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527879.9323738,3.999630928039551,-4.484219291161815,-0.241791281095284,0.0,10.0,0.0,0.0,0.8757633870805659,-0.41925077597039934,0.0,0.9998812859911833,0.015408242100177508,0.0,0.8757633870803971,-0.41925077597040883,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.220000000000987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.043457,4.1107141971588135,-4.396643964246455,-0.2834602102227385,0.0,10.0,0.0,0.0,0.8757427382506378,-0.4140232561829609,0.0,0.9998317914834781,0.018340903438451336,0.0,0.8757427382501959,-0.41402325618294933,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.120000000001042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.1492546,4.2165117263793945,-4.308398673617368,-0.32537902331676277,0.0,10.0,0.0,0.0,0.8879430437788558,-0.4234139375598671,0.0,0.9997793011957538,0.02100830551306717,0.0,0.887943043778705,-0.4234139375598467,0.0,inf,0.0,0.0,0.0,0.0,5.0,9.020000000001097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.2526073,4.319864511489868,-4.218977925801158,-0.3665389085382414,0.0,10.0,0.0,0.0,0.897886590418987,-0.4046598338375461,0.0,0.9997133511906199,0.023941918286139136,0.0,0.8978865904190059,-0.40465983383752846,0.0,inf,0.0,0.0,0.0,0.0,5.0,8.920000000001153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.3695302,4.436787366867065,-4.110454512846826,-0.41410942809475076,0.0,10.0,0.0,0.0,0.8981992913357855,-0.3978502505945795,0.0,0.9996405119764412,0.026811318794094745,0.0,0.9051714255067012,-0.39422776521211844,0.0,inf,0.0,0.0,0.0,0.0,5.0,8.820000000001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.513017,4.5802741050720215,-4.038434116027262,-0.44578057691355805,0.0,10.0,0.0,0.0,0.9119037507279077,-0.3847776481979961,0.0,0.9995120007853586,0.031237161939737836,0.0,0.911903750727916,-0.3847776481979981,0.0,inf,0.0,0.0,0.0,0.0,5.0,8.720000000001264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750527880.6217604,4.6890175342559814,-3.9308119388124076,-0.4947208143182957,0.0,10.0,0.0,0.0,0.8757782932781997,-0.4401160406175306,0.0,0.999427149257199,0.03384336460265702,0.0,0.8757782932780067,-0.44011604061755527,0.0,inf,0.0,0.0,0.0,0.0,5.0,8.620000000001319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
