timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal,obstacle_main_x,obstacle_main_y,obstacle_0_x,obstacle_0_y,obstacle_1_x,obstacle_1_y,obstacle_2_x,obstacle_2_y,obstacle_3_x,obstacle_3_y,obstacle_4_x,obstacle_4_y,obstacle_5_x,obstacle_5_y,obstacle_6_x,obstacle_6_y,obstacle_7_x,obstacle_7_y,obstacle_8_x,obstacle_8_y,obstacle_9_x,obstacle_9_y
1750602023.4885142,2.2255184650421143,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602023.6987913,2.435795545578003,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602023.816909,2.5539133548736572,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602023.9347377,2.6717419624328613,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.0465004,2.7835047245025635,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.1599712,2.896975517272949,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.2755895,3.0125937461853027,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.3835616,3.120565891265869,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.4934428,3.2304470539093018,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
1750602024.6008134,3.337817668914795,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,5.0,-5.0,5.0,-3.3,5.0,-1.6,5.0,0.0,5.0,1.6,5.0,3.3,5.0,5.0,0.0,0.0,0.0,0.0
