timestamp,time_elapsed,pos_x,pos_y,pos_z,goal_x,goal_y,goal_z,cmd_vel_x,cmd_vel_y,cmd_vel_z,desired_vel_x,desired_vel_y,desired_vel_z,actual_vel_x,actual_vel_y,actual_vel_z,distance_to_goal,obstacle_main_x,obstacle_main_y,obstacle_main_z,obstacle_0_x,obstacle_0_y,obstacle_0_z,obstacle_1_x,obstacle_1_y,obstacle_1_z,obstacle_2_x,obstacle_2_y,obstacle_2_z,obstacle_3_x,obstacle_3_y,obstacle_3_z,obstacle_4_x,obstacle_4_y,obstacle_4_z,obstacle_5_x,obstacle_5_y,obstacle_5_z,obstacle_6_x,obstacle_6_y,obstacle_6_z,obstacle_7_x,obstacle_7_y,obstacle_7_z,obstacle_8_x,obstacle_8_y,obstacle_8_z,obstacle_9_x,obstacle_9_y,obstacle_9_z
1750609631.062113,2.0273447036743164,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.920000000000044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.16849,2.1337215900421143,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.8200000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.2732012,2.2384328842163086,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.720000000000155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.3754807,2.340712308883667,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.62000000000021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.4786265,2.4438581466674805,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.520000000000266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.581091,2.5463225841522217,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.420000000000321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.6890805,2.6543121337890625,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.300000000000388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.788438,2.7536697387695312,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.220000000000432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.890348,2.8555796146392822,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.120000000000488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609631.9940112,2.959242820739746,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.020000000000543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.0961647,3.061396360397339,-5.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.920000000000599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.199622,3.164853572845459,-4.963762069672647,-0.003141784523709566,0.009002497297883086,10.0,0.0,0.0,0.7169533129686754,0.06459365032699699,0.173621718823042,1.0,0.0,0.0,0.4768148727283261,-0.041339270048810176,0.11845391181425183,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.820000000000654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.3028674,3.268099069595337,-4.897349784061063,0.0009870562607223778,0.02515097742599387,10.0,0.0,0.0,0.8338490773937317,0.11576450586853194,0.1948323212725724,0.9999997086612219,0.0002515190619431602,-0.0007207049555505122,0.7169533129687267,0.06459365032699696,0.17362171882304156,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.72000000000071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.4045067,3.3697383403778076,-4.816185895845795,0.011591260592286408,0.04423120810670988,10.0,0.0,0.0,0.8942424310074306,-0.0018963579779249923,0.21274092170524322,0.9999983181948306,-0.00012041900420049385,-0.0018300564946390687,0.8338490773933671,0.11576450586853193,0.19483232127257,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.620000000000765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.5068974,3.4721291065216064,-4.727667553049262,0.013166537752190798,0.06523667127074408,10.0,0.0,0.0,0.9219705075880354,0.0863279874595089,0.21218769349784028,0.9999948214041783,-0.0008352164133749093,-0.0031079862239760422,0.8942424310074415,-0.001896357977924576,0.2127409217052429,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.52000000000082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.6091654,3.574397087097168,-4.635803239209427,0.02074064435289259,0.08646207935901735,10.0,0.0,0.0,0.9436874442153249,0.044018313715602574,-0.021796304641679143,0.9999893828339319,-0.0009079297820239544,-0.004517729841762474,0.9219705075880213,0.08632798745951063,0.21218769349784505,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.420000000000876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.7160218,3.681253433227539,-4.541651664154134,0.02556557246189187,0.08662228887624483,10.0,0.0,0.0,0.951477982337555,0.12680307811141345,0.0814334500824447,0.9999807109142063,-0.0017517774956764135,-0.005958949162734886,0.9436874442156906,0.04401831371560194,-0.021796304641677477,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.320000000000931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.819108,3.784339666366577,-4.4465428186109595,0.03783195645105429,0.09424948511086913,10.0,0.0,0.0,0.9547473467769891,0.10454776669547536,0.1536552613217034,0.9999756040730801,-0.002573957570980955,-0.006493535331498147,0.9514779823378561,0.1268030781114149,0.08143345008244929,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.220000000000987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609632.9231768,3.8884084224700928,-4.332014370850978,0.04903876262705558,0.10758674805894423,10.0,0.0,0.0,0.9530216881964962,0.04267589674676415,-0.07494231137329614,0.9999662458165262,-0.0033009062465121893,-0.007524044494442343,0.9530216881961096,0.042675896746766084,-0.07494231137329666,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.100000000001053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.0244336,3.9896652698516846,-4.255789033058655,0.052808964103384724,0.10131248541169584,10.0,0.0,0.0,0.9489223723542297,0.13170833089373232,-0.14466174571946602,0.999967641752575,-0.0036593980212121513,-0.00716409477298132,0.951381961859532,0.07828887040555177,-0.10283008511176306,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.020000000001097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.1264505,4.091682195663452,-4.160906257484299,0.06575984338358175,0.08753041578345278,10.0,0.0,0.0,0.9457684853173984,0.05839039450167691,0.08337323551493896,0.9999700446355132,-0.004528865656369322,-0.006276878803702721,0.9479762062436059,0.10971294997611791,-0.07625125134914228,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.920000000001153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.2299964,4.195228099822998,-4.066441258700642,0.07118256861794224,0.09659122050460434,10.0,0.0,0.0,0.9317872668028191,0.006351117525825116,0.17380838172215216,0.9999647613255711,-0.005015179836257319,-0.006732315968799052,0.9345835105055045,0.01675897292099382,0.15572135248070884,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.820000000001208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.3316078,4.296839475631714,-3.9731632902170992,0.07126795796897427,0.11456985676586767,10.0,0.0,0.0,0.9400574170766015,-0.03945908260337422,0.22362488914284123,0.9999554675159477,-0.005121163004913567,-0.00792695871312097,0.9400574170768117,-0.03945908260337416,0.22362488914283446,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.720000000001264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.4357197,4.400951385498047,-3.86023470530011,0.06776318301787271,0.1417042200547244,10.0,0.0,0.0,0.9435344132987233,-0.004307226566131412,0.2321785060490183,0.9999427241323716,-0.004903034999982052,-0.009513606178557347,0.9435344132988632,-0.004307226566135913,0.2321785060490078,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.620000000001319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.5371842,4.502415895462036,-3.7848119390146104,0.06800604598238319,0.1609281203212512,10.0,0.0,0.0,0.9400057792746601,0.030248131657467942,0.27039143443759406,0.9999250823386787,-0.0048899316606302815,-0.01122133139787696,0.9400057792747774,0.0302481316574732,0.27039143443760577,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.520000000001374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.6415055,4.60673713684082,-3.671858530931571,0.07276550882642088,0.19290862324980507,10.0,0.0,0.0,0.944024583749997,0.0599767381085481,0.25811592907027037,0.9998998797933399,-0.005121114606050223,-0.013191079351439395,0.9440245837502026,0.059976738108549754,0.25811592907026837,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.42000000000143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.7435906,4.708822250366211,-3.596249616321974,0.07918598151240595,0.2132580318892078,10.0,0.0,0.0,0.9478049276452327,0.13051298320859586,0.2450782905390131,0.9998701152502457,-0.005573434859832434,-0.015122481718407618,0.9478049276450129,0.13051298320859717,0.24507829053901914,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.320000000001485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1750609633.8470538,4.812285423278809,-3.501469123557473,0.09223727983326567,0.23776586094310972,10.0,0.0,0.0,0.9478049276452327,0.13051298320859586,0.2450782905390131,0.9998345132520526,-0.006506621347038707,-0.016988525206070495,0.9478049276450129,0.13051298320859717,0.24507829053901914,inf,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.22000000000154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
